recording_id,outer_fold,model,alpha,inner_fold,mean_r2,n_validation_samples,selected
GROUP,4,M2_mel_syl,1000.0,1,0.33795530457748346,32130,False
GROUP,4,M2_mel_syl,1000.0,2,0.36449857454313295,32130,False
GROUP,4,M2_mel_syl,1000.0,3,0.2542192599962415,42840,False
GROUP,4,M2_mel_syl,1000.0,mean,0.3406416381782708,149940,True
GROUP,4,M3_mel_syl_boundary,0.001,0,0.41045686212659005,42840,False
GROUP,4,M3_mel_syl_boundary,0.001,1,0.31810693823308056,32130,False
GROUP,4,M3_mel_syl_boundary,0.001,2,0.4131324618529695,32130,False
GROUP,4,M3_mel_syl_boundary,0.001,3,0.24913065636026788,42840,False
GROUP,4,M3_mel_syl_boundary,0.001,mean,0.3451477338718272,149940,False
GROUP,4,M3_mel_syl_boundary,0.01,0,0.4104568837305098,42840,False
GROUP,4,M3_mel_syl_boundary,0.01,1,0.3181070019044888,32130,False
GROUP,4,M3_mel_syl_boundary,0.01,2,0.41313250522288403,32130,False
GROUP,4,M3_mel_syl_boundary,0.01,3,0.24913067745528428,42840,False
GROUP,4,M3_mel_syl_boundary,0.01,mean,0.34514776900894967,149940,False
GROUP,4,M3_mel_syl_boundary,0.1,0,0.4104570996747958,42840,False
GROUP,4,M3_mel_syl_boundary,0.1,1,0.31810763847790446,32130,False
GROUP,4,M3_mel_syl_boundary,0.1,2,0.4131329388005134,32130,False
GROUP,4,M3_mel_syl_boundary,0.1,3,0.24913088830844932,42840,False
GROUP,4,M3_mel_syl_boundary,0.1,mean,0.3451481202691596,149940,False
GROUP,4,M3_mel_syl_boundary,1.0,0,0.41045924980372595,42840,False
GROUP,4,M3_mel_syl_boundary,1.0,1,0.3181139903525325,32130,False
GROUP,4,M3_mel_syl_boundary,1.0,2,0.4131372626319284,32130,False
GROUP,4,M3_mel_syl_boundary,1.0,3,0.24913298725347366,42840,False
GROUP,4,M3_mel_syl_boundary,1.0,mean,0.3451516219415844,149940,False
GROUP,4,M3_mel_syl_boundary,10.0,0,0.41047996148823096,42840,False
GROUP,4,M3_mel_syl_boundary,10.0,1,0.31817629611097176,32130,False
GROUP,4,M3_mel_syl_boundary,10.0,2,0.4131794737575667,32130,False
GROUP,4,M3_mel_syl_boundary,10.0,3,0.2491531155181188,42840,False
GROUP,4,M3_mel_syl_boundary,10.0,mean,0.34518568697364393,149940,False
GROUP,4,M3_mel_syl_boundary,100.0,0,0.4106527839056774,42840,False
GROUP,4,M3_mel_syl_boundary,100.0,1,0.31873974007428885,32130,False
GROUP,4,M3_mel_syl_boundary,100.0,2,0.4135542588706248,32130,False
GROUP,4,M3_mel_syl_boundary,100.0,3,0.24930839890022571,42840,False
GROUP,4,M3_mel_syl_boundary,100.0,mean,0.34548048057559666,149940,False
GROUP,4,M3_mel_syl_boundary,1000.0,0,0.41172653488154576,42840,False
GROUP,4,M3_mel_syl_boundary,1000.0,1,0.3230581107770101,32130,False
GROUP,4,M3_mel_syl_boundary,1000.0,2,0.41624052641450315,32130,False
GROUP,4,M3_mel_syl_boundary,1000.0,3,0.2499533966469022,42840,False
GROUP,4,M3_mel_syl_boundary,1000.0,mean,0.34747254554916657,149940,True
GROUP,4,M4_mel_syl_structure,0.001,0,0.41407376078339186,42840,False
GROUP,4,M4_mel_syl_structure,0.001,1,0.4107554526195746,32130,False
GROUP,4,M4_mel_syl_structure,0.001,2,0.32796148251372925,32130,False
GROUP,4,M4_mel_syl_structure,0.001,3,0.25325124731097004,42840,False
GROUP,4,M4_mel_syl_structure,0.001,mean,0.34896077412695414,149940,False
GROUP,4,M4_mel_syl_structure,0.01,0,0.4140737751335043,42840,False
GROUP,4,M4_mel_syl_structure,0.01,1,0.41075550367443214,32130,False
GROUP,4,M4_mel_syl_structure,0.01,2,0.32796154598206007,32130,False
GROUP,4,M4_mel_syl_structure,0.01,3,0.25325126164453904,42840,False
GROUP,4,M4_mel_syl_structure,0.01,mean,0.34896080686297504,149940,False
GROUP,4,M4_mel_syl_structure,0.1,0,0.4140739185434976,42840,False
GROUP,4,M4_mel_syl_structure,0.1,1,0.4107560140937153,32130,False
GROUP,4,M4_mel_syl_structure,0.1,2,0.32796218052390513,32130,False
GROUP,4,M4_mel_syl_structure,0.1,3,0.25325140489089704,42840,False
GROUP,4,M4_mel_syl_structure,0.1,mean,0.3489611341136028,149940,False
GROUP,4,M4_mel_syl_structure,1.0,0,0.41407534370278665,42840,False
GROUP,4,M4_mel_syl_structure,1.0,1,0.4107611055769065,32130,False
GROUP,4,M4_mel_syl_structure,1.0,2,0.3279685120039745,32130,False
GROUP,4,M4_mel_syl_structure,1.0,3,0.25325282852779907,42840,False
GROUP,4,M4_mel_syl_structure,1.0,mean,0.34896439583321326,149940,False
GROUP,4,M4_mel_syl_structure,10.0,0,0.41408883878567704,42840,False
GROUP,4,M4_mel_syl_structure,10.0,1,0.41081092711876754,32130,False
GROUP,4,M4_mel_syl_structure,10.0,2,0.3280306064904823,32130,False
GROUP,4,M4_mel_syl_structure,10.0,3,0.2532662736528074,42840,False
GROUP,4,M4_mel_syl_structure,10.0,mean,0.34899607504154906,149940,False
GROUP,4,M4_mel_syl_structure,100.0,0,0.4141912151299778,42840,False
GROUP,4,M4_mel_syl_structure,100.0,1,0.41125822501198317,32130,False
GROUP,4,M4_mel_syl_structure,100.0,2,0.32859115344297785,32130,False
GROUP,4,M4_mel_syl_structure,100.0,3,0.2533589203871831,42840,False
GROUP,4,M4_mel_syl_structure,100.0,mean,0.34926776267382337,149940,False
GROUP,4,M4_mel_syl_structure,1000.0,0,0.414625623484543,42840,False
GROUP,4,M4_mel_syl_structure,1000.0,1,0.4144752262081153,32130,False
GROUP,4,M4_mel_syl_structure,1000.0,2,0.3328037505434741,32130,False
GROUP,4,M4_mel_syl_structure,1000.0,3,0.2534975645481703,42840,False
GROUP,4,M4_mel_syl_structure,1000.0,mean,0.35102354874183006,149940,True
GROUP,4,M5_full,0.001,0,0.41497075013274454,42840,False
GROUP,4,M5_full,0.001,1,0.3614058060287243,32130,False
GROUP,4,M5_full,0.001,2,0.32451640451060493,32130,False
GROUP,4,M5_full,0.001,3,0.2556544671084915,42840,False
GROUP,4,M5_full,0.001,mean,0.3385905357559237,149940,False
GROUP,4,M5_full,0.01,0,0.4149707625914273,42840,False
GROUP,4,M5_full,0.01,1,0.36140584880930016,32130,False
GROUP,4,M5_full,0.01,2,0.3245164485017936,32130,False
GROUP,4,M5_full,0.01,3,0.2556545080682029,42840,False
GROUP,4,M5_full,0.01,mean,0.3385905696122716,149940,False
GROUP,4,M5_full,0.1,0,0.41497088708936836,42840,False
GROUP,4,M5_full,0.1,1,0.36140627648974344,32130,False
GROUP,4,M5_full,0.1,2,0.3245168883464863,32130,False
GROUP,4,M5_full,0.1,3,0.2556549176420404,42840,False
GROUP,4,M5_full,0.1,mean,0.3385909081024517,149940,False
GROUP,4,M5_full,1.0,0,0.4149721233475371,42840,False
GROUP,4,M5_full,1.0,1,0.3614105409769073,32130,False
GROUP,4,M5_full,1.0,2,0.3245212801643218,32130,False
GROUP,4,M5_full,1.0,3,0.2556590110803697,42840,False
GROUP,4,M5_full,1.0,mean,0.33859428579537953,149940,False
GROUP,4,M5_full,10.0,0,0.41498374748469646,42840,False
GROUP,4,M5_full,10.0,1,0.36145212711350827,32130,False
GROUP,4,M5_full,10.0,2,0.3245646106458153,32130,False
GROUP,4,M5_full,10.0,3,0.2556997376158707,42840,False
GROUP,4,M5_full,10.0,mean,0.33862743954858854,149940,False
GROUP,4,M5_full,100.0,0,0.41506817417943864,42840,False
GROUP,4,M5_full,100.0,1,0.36181910434291653,32130,False
GROUP,4,M5_full,100.0,2,0.3249668874759165,32130,False
GROUP,4,M5_full,100.0,3,0.2560927996454433,42840,False
GROUP,4,M5_full,100.0,mean,0.3389287050540019,149940,False
GROUP,4,M5_full,1000.0,0,0.41534599567113883,42840,False
GROUP,4,M5_full,1000.0,1,0.36439203170588597,32130,False
GROUP,4,M5_full,1000.0,2,0.32814183916836503,32130,False
GROUP,4,M5_full,1000.0,3,0.2594261115223727,42840,False
GROUP,4,M5_full,1000.0,mean,0.34119214581405705,149940,True
